Medicine,Side Effect,Seriousness,Severity Score,Frequency,Active Ingredient,Alternatives
Prochlorperazine,Headache,Non-Serious,0,2564,prochlorperazine mesylate,"prochlorperazine, isopropamide , compazine"
Prochlorperazine,Dizziness,Serious,0,2477,prochlorperazine mesylate,"prochlorperazine, isopropamide , compazine"
Prochlorperazine,Pain,Serious,0.6,2437,prochlorperazine mesylate,"prochlorperazine, isopropamide , compazine"
Prochlorperazine,Malaise,Serious,0.5,2120,prochlorperazine mesylate,"prochlorperazine, isopropamide , compazine"
Prochlorperazine,Asthenia,Serious,0.2,2087,prochlorperazine mesylate,"prochlorperazine, isopropamide , compazine"
Prochlorperazine,Pneumonia,Non-Serious,0,2085,prochlorperazine mesylate,"prochlorperazine, isopropamide , compazine"
Prochlorperazine,Pyrexia,Serious,0.2,2075,prochlorperazine mesylate,"prochlorperazine, isopropamide , compazine"
Prochlorperazine,Drug interaction,Serious,0.2,2027,prochlorperazine mesylate,"prochlorperazine, isopropamide , compazine"
Prochlorperazine,Fall,Serious,0.2,2026,prochlorperazine mesylate,"prochlorperazine, isopropamide , compazine"
Promethazine,Drug ineffective,Non-Serious,0,4225,promethazine hydrochloride,"promethazine, guaiacolsulfonic acid , phenylephrine , codeine"
Promethazine,Nausea,Non-Serious,0,3636,promethazine hydrochloride,"promethazine, guaiacolsulfonic acid , phenylephrine , codeine"
Promethazine,Fatigue,Non-Serious,0,3495,promethazine hydrochloride,"promethazine, guaiacolsulfonic acid , phenylephrine , codeine"
Promethazine,Diarrhoea,Serious,0.2,3334,promethazine hydrochloride,"promethazine, guaiacolsulfonic acid , phenylephrine , codeine"
Promethazine,Dyspnoea,Serious,0.2,3221,promethazine hydrochloride,"promethazine, guaiacolsulfonic acid , phenylephrine , codeine"
Promethazine,Vomiting,Serious,0.2,2586,promethazine hydrochloride,"promethazine, guaiacolsulfonic acid , phenylephrine , codeine"
Promethazine,Headache,Non-Serious,0,2564,promethazine hydrochloride,"promethazine, guaiacolsulfonic acid , phenylephrine , codeine"
Promethazine,Dizziness,Serious,0.2,2477,promethazine hydrochloride,"promethazine, guaiacolsulfonic acid , phenylephrine , codeine"
Promethazine,Pain,Serious,0,2437,promethazine hydrochloride,"promethazine, guaiacolsulfonic acid , phenylephrine , codeine"
Promethazine,Malaise,Non-Serious,0,2120,promethazine hydrochloride,"promethazine, guaiacolsulfonic acid , phenylephrine , codeine"
Promethazine,Asthenia,Serious,0.9,2087,promethazine hydrochloride,"promethazine, guaiacolsulfonic acid , phenylephrine , codeine"
Promethazine,Pneumonia,Serious,0.9,2085,promethazine hydrochloride,"promethazine, guaiacolsulfonic acid , phenylephrine , codeine"
Promethazine,Pyrexia,Serious,0,2075,promethazine hydrochloride,"promethazine, guaiacolsulfonic acid , phenylephrine , codeine"
Promethazine,Drug interaction,Serious,0.2,2027,promethazine hydrochloride,"promethazine, guaiacolsulfonic acid , phenylephrine , codeine"
Promethazine,Fall,Serious,0.4,2026,promethazine hydrochloride,"promethazine, guaiacolsulfonic acid , phenylephrine , codeine"
Propranolol,Drug ineffective,Serious,0,4225,propranolol hydrochloride,"propranolol, dihydralazine , pentaerythritol "
Propranolol,Nausea,Serious,0,3636,propranolol hydrochloride,"propranolol, dihydralazine , pentaerythritol "
Propranolol,Fatigue,Serious,0,3495,propranolol hydrochloride,"propranolol, dihydralazine , pentaerythritol "
Propranolol,Diarrhoea,Non-Serious,0,3334,propranolol hydrochloride,"propranolol, dihydralazine , pentaerythritol "
Propranolol,Dyspnoea,Serious,0.2,3221,propranolol hydrochloride,"propranolol, dihydralazine , pentaerythritol "
Propranolol,Vomiting,Non-Serious,0,2586,propranolol hydrochloride,"propranolol, dihydralazine , pentaerythritol "
Propranolol,Headache,Non-Serious,0,2564,propranolol hydrochloride,"propranolol, dihydralazine , pentaerythritol "
Propranolol,Dizziness,Non-Serious,0,2477,propranolol hydrochloride,"propranolol, dihydralazine , pentaerythritol "
Propranolol,Pain,Serious,1.6,2437,propranolol hydrochloride,"propranolol, dihydralazine , pentaerythritol "
Propranolol,Malaise,Serious,0,2120,propranolol hydrochloride,"propranolol, dihydralazine , pentaerythritol "
Propranolol,Asthenia,Serious,1.6,2087,propranolol hydrochloride,"propranolol, dihydralazine , pentaerythritol "
Propranolol,Pneumonia,Serious,0.2,2085,propranolol hydrochloride,"propranolol, dihydralazine , pentaerythritol "
Propranolol,Pyrexia,Serious,0.2,2075,propranolol hydrochloride,"propranolol, dihydralazine , pentaerythritol "
Propranolol,Drug interaction,Serious,0.6,2027,propranolol hydrochloride,"propranolol, dihydralazine , pentaerythritol "
Propranolol,Fall,Serious,1.6,2026,propranolol hydrochloride,"propranolol, dihydralazine , pentaerythritol "
Rifampin,Drug ineffective,Serious,0,4225,rifampin,"rifampin, isoniazid , pyrazinamide , rifampin, isoniazid , rifampin"
Rifampin,Nausea,Serious,0.6,3636,rifampin,"rifampin, isoniazid , pyrazinamide , rifampin, isoniazid , rifampin"
Rifampin,Fatigue,Serious,0.6,3495,rifampin,"rifampin, isoniazid , pyrazinamide , rifampin, isoniazid , rifampin"
Rifampin,Diarrhoea,Serious,0.6,3334,rifampin,"rifampin, isoniazid , pyrazinamide , rifampin, isoniazid , rifampin"
Rifampin,Dyspnoea,Serious,0.6,3221,rifampin,"rifampin, isoniazid , pyrazinamide , rifampin, isoniazid , rifampin"
Rifampin,Vomiting,Serious,0.6,2586,rifampin,"rifampin, isoniazid , pyrazinamide , rifampin, isoniazid , rifampin"
Rifampin,Headache,Serious,0.6,2564,rifampin,"rifampin, isoniazid , pyrazinamide , rifampin, isoniazid , rifampin"
Rifampin,Dizziness,Serious,0,2477,rifampin,"rifampin, isoniazid , pyrazinamide , rifampin, isoniazid , rifampin"
Rifampin,Pain,Serious,0,2437,rifampin,"rifampin, isoniazid , pyrazinamide , rifampin, isoniazid , rifampin"
Rifampin,Malaise,Serious,1.8,2120,rifampin,"rifampin, isoniazid , pyrazinamide , rifampin, isoniazid , rifampin"
Rifampin,Asthenia,Serious,0.2,2087,rifampin,"rifampin, isoniazid , pyrazinamide , rifampin, isoniazid , rifampin"
Rifampin,Pneumonia,Serious,0.5,2085,rifampin,"rifampin, isoniazid , pyrazinamide , rifampin, isoniazid , rifampin"
Rifampin,Pyrexia,Serious,0,2075,rifampin,"rifampin, isoniazid , pyrazinamide , rifampin, isoniazid , rifampin"
Rifampin,Drug interaction,Serious,0,2027,rifampin,"rifampin, isoniazid , pyrazinamide , rifampin, isoniazid , rifampin"
Rifampin,Fall,Serious,0.5,2026,rifampin,"rifampin, isoniazid , pyrazinamide , rifampin, isoniazid , rifampin"
Rivaroxaban,Drug ineffective,Serious,0,4225,rivaroxaban,"digoxin , diltiazem , flecainide , sotalol"
Rivaroxaban,Nausea,Serious,0.1,3636,rivaroxaban,"digoxin , diltiazem , flecainide , sotalol"
Rivaroxaban,Fatigue,Serious,0.2,3495,rivaroxaban,"digoxin , diltiazem , flecainide , sotalol"
Rivaroxaban,Diarrhoea,Serious,0.2,3334,rivaroxaban,"digoxin , diltiazem , flecainide , sotalol"
Rivaroxaban,Dyspnoea,Serious,0.5,3221,rivaroxaban,"digoxin , diltiazem , flecainide , sotalol"
Rivaroxaban,Vomiting,Serious,0.1,2586,rivaroxaban,"digoxin , diltiazem , flecainide , sotalol"
Rivaroxaban,Headache,Serious,0.5,2564,rivaroxaban,"digoxin , diltiazem , flecainide , sotalol"
Rivaroxaban,Dizziness,Serious,0.2,2477,rivaroxaban,"digoxin , diltiazem , flecainide , sotalol"
Rivaroxaban,Pain,Serious,0,2437,rivaroxaban,"digoxin , diltiazem , flecainide , sotalol"
Rivaroxaban,Malaise,Serious,0.2,2120,rivaroxaban,"digoxin , diltiazem , flecainide , sotalol"
Rivaroxaban,Asthenia,Serious,0.3,2087,rivaroxaban,"digoxin , diltiazem , flecainide , sotalol"
Rivaroxaban,Pneumonia,Serious,0.2,2085,rivaroxaban,"digoxin , diltiazem , flecainide , sotalol"
Rivaroxaban,Pyrexia,Serious,0.2,2075,rivaroxaban,"digoxin , diltiazem , flecainide , sotalol"
Rivaroxaban,Drug interaction,Serious,0.2,2027,rivaroxaban,"digoxin , diltiazem , flecainide , sotalol"
Rivaroxaban,Fall,Serious,0.2,2026,rivaroxaban,"digoxin , diltiazem , flecainide , sotalol"
Sertraline,Drug ineffective,Non-Serious,0,4225,sertraline hydrochloride,"vraylar , abilify , lithium , latuda"
Sertraline,Nausea,Non-Serious,0,3636,sertraline hydrochloride,"vraylar , abilify , lithium , latuda"
Sertraline,Fatigue,Serious,0,3495,sertraline hydrochloride,"vraylar , abilify , lithium , latuda"
Sertraline,Diarrhoea,Serious,0.1,3334,sertraline hydrochloride,"vraylar , abilify , lithium , latuda"
Sertraline,Dyspnoea,Serious,0.2,3221,sertraline hydrochloride,"vraylar , abilify , lithium , latuda"
Sertraline,Vomiting,Serious,0.6,2586,sertraline hydrochloride,"vraylar , abilify , lithium , latuda"
Sertraline,Headache,Serious,0.4,2564,sertraline hydrochloride,"vraylar , abilify , lithium , latuda"
Sertraline,Dizziness,Serious,0,2477,sertraline hydrochloride,"vraylar , abilify , lithium , latuda"
Sertraline,Pain,Serious,0.4,2437,sertraline hydrochloride,"vraylar , abilify , lithium , latuda"
Sertraline,Malaise,Serious,0,2120,sertraline hydrochloride,"vraylar , abilify , lithium , latuda"
Sertraline,Asthenia,Serious,0,2087,sertraline hydrochloride,"vraylar , abilify , lithium , latuda"
Sertraline,Pneumonia,Serious,0.4,2085,sertraline hydrochloride,"vraylar , abilify , lithium , latuda"
Sertraline,Pyrexia,Serious,0.6,2075,sertraline hydrochloride,"vraylar , abilify , lithium , latuda"
Sertraline,Drug interaction,Serious,0.5,2027,sertraline hydrochloride,"vraylar , abilify , lithium , latuda"
Sertraline,Fall,Serious,0,2026,sertraline hydrochloride,"vraylar , abilify , lithium , latuda"
Spironolactone,Drug ineffective,Serious,0.2,4225,spironolactone,"bendroflumethiazide , spironolactone , althiazide "
Spironolactone,Nausea,Non-Serious,0,3636,spironolactone,"bendroflumethiazide , spironolactone , althiazide "
Spironolactone,Fatigue,Serious,0,3495,spironolactone,"bendroflumethiazide , spironolactone , althiazide "
Spironolactone,Diarrhoea,Non-Serious,0,3334,spironolactone,"bendroflumethiazide , spironolactone , althiazide "
Spironolactone,Dyspnoea,Non-Serious,0,3221,spironolactone,"bendroflumethiazide , spironolactone , althiazide "
Spironolactone,Vomiting,Serious,0.2,2586,spironolactone,"bendroflumethiazide , spironolactone , althiazide "
Spironolactone,Headache,Serious,0.2,2564,spironolactone,"bendroflumethiazide , spironolactone , althiazide "
Spironolactone,Dizziness,Non-Serious,0,2477,spironolactone,"bendroflumethiazide , spironolactone , althiazide "
Spironolactone,Pain,Serious,0.2,2437,spironolactone,"bendroflumethiazide , spironolactone , althiazide "
Spironolactone,Malaise,Serious,0.9,2120,spironolactone,"bendroflumethiazide , spironolactone , althiazide "
Spironolactone,Asthenia,Serious,0,2087,spironolactone,"bendroflumethiazide , spironolactone , althiazide "
Spironolactone,Pneumonia,Serious,0,2085,spironolactone,"bendroflumethiazide , spironolactone , althiazide "
Spironolactone,Pyrexia,Serious,0.2,2075,spironolactone,"bendroflumethiazide , spironolactone , althiazide "
Spironolactone,Drug interaction,Serious,0,2027,spironolactone,"bendroflumethiazide , spironolactone , althiazide "
Spironolactone,Fall,Serious,0.2,2026,spironolactone,"bendroflumethiazide , spironolactone , althiazide "
"Sulfamethoxazole,Trimethoprim",Drug ineffective,Serious,0.2,4225,sulfamethoxazole,"sulfamethoxazole , trimethoprim, trimethoprim"
"Sulfamethoxazole,Trimethoprim",Nausea,Serious,0.2,3636,sulfamethoxazole,"sulfamethoxazole , trimethoprim, trimethoprim"
"Sulfamethoxazole,Trimethoprim",Fatigue,Serious,0.2,3495,sulfamethoxazole,"sulfamethoxazole , trimethoprim, trimethoprim"
"Sulfamethoxazole,Trimethoprim",Diarrhoea,Serious,0.2,3334,sulfamethoxazole,"sulfamethoxazole , trimethoprim, trimethoprim"
"Sulfamethoxazole,Trimethoprim",Dyspnoea,Serious,0.2,3221,sulfamethoxazole,"sulfamethoxazole , trimethoprim, trimethoprim"
"Sulfamethoxazole,Trimethoprim",Vomiting,Serious,0,2586,sulfamethoxazole,"sulfamethoxazole , trimethoprim, trimethoprim"
"Sulfamethoxazole,Trimethoprim",Headache,Serious,0.2,2564,sulfamethoxazole,"sulfamethoxazole , trimethoprim, trimethoprim"
"Sulfamethoxazole,Trimethoprim",Dizziness,Serious,0.2,2477,sulfamethoxazole,"sulfamethoxazole , trimethoprim, trimethoprim"
"Sulfamethoxazole,Trimethoprim",Pain,Serious,0.2,2437,sulfamethoxazole,"sulfamethoxazole , trimethoprim, trimethoprim"
"Sulfamethoxazole,Trimethoprim",Malaise,Non-Serious,0,2120,sulfamethoxazole,"sulfamethoxazole , trimethoprim, trimethoprim"
"Sulfamethoxazole,Trimethoprim",Asthenia,Serious,0.6,2087,sulfamethoxazole,"sulfamethoxazole , trimethoprim, trimethoprim"
"Sulfamethoxazole,Trimethoprim",Pneumonia,Serious,0,2085,sulfamethoxazole,"sulfamethoxazole , trimethoprim, trimethoprim"
"Sulfamethoxazole,Trimethoprim",Pyrexia,Serious,0.2,2075,sulfamethoxazole,"sulfamethoxazole , trimethoprim, trimethoprim"
"Sulfamethoxazole,Trimethoprim",Drug interaction,Serious,0.2,2027,sulfamethoxazole,"sulfamethoxazole , trimethoprim, trimethoprim"
"Sulfamethoxazole,Trimethoprim",Fall,Serious,0.2,2026,sulfamethoxazole,"sulfamethoxazole , trimethoprim, trimethoprim"
Tamoxifen,Drug ineffective,Serious,0,4225,tamoxifen citrate,"toremifene ,  raloxifene , letrozole"
Tamoxifen,Nausea,Serious,0,3636,tamoxifen citrate,"toremifene ,  raloxifene , letrozole"
Tamoxifen,Fatigue,Serious,0,3495,tamoxifen citrate,"toremifene ,  raloxifene , letrozole"
Tamoxifen,Diarrhoea,Serious,0,3334,tamoxifen citrate,"toremifene ,  raloxifene , letrozole"
Tamoxifen,Dyspnoea,Serious,0,3221,tamoxifen citrate,"toremifene ,  raloxifene , letrozole"
Tamoxifen,Vomiting,Serious,0,2586,tamoxifen citrate,"toremifene ,  raloxifene , letrozole"
Tamoxifen,Headache,Serious,0.9,2564,tamoxifen citrate,"toremifene ,  raloxifene , letrozole"
Tamoxifen,Dizziness,Serious,0,2477,tamoxifen citrate,"toremifene ,  raloxifene , letrozole"
Tamoxifen,Pain,Serious,0.9,2437,tamoxifen citrate,"toremifene ,  raloxifene , letrozole"
Tamoxifen,Malaise,Serious,0.9,2120,tamoxifen citrate,"toremifene ,  raloxifene , letrozole"
Tamoxifen,Asthenia,Serious,0.9,2087,tamoxifen citrate,"toremifene ,  raloxifene , letrozole"
Tamoxifen,Pneumonia,Serious,0.9,2085,tamoxifen citrate,"toremifene ,  raloxifene , letrozole"
Tamoxifen,Pyrexia,Serious,0,2075,tamoxifen citrate,"toremifene ,  raloxifene , letrozole"
Tamoxifen,Drug interaction,Serious,0.2,2027,tamoxifen citrate,"toremifene ,  raloxifene , letrozole"
Tamoxifen,Fall,Serious,0.9,2026,tamoxifen citrate,"toremifene ,  raloxifene , letrozole"
Telmisartan,Drug ineffective,Serious,0,4225,telmisartan,"telmisartan, hydrochlorothiazide , aodipine "
Telmisartan,Nausea,Serious,0,3636,telmisartan,"telmisartan, hydrochlorothiazide , aodipine "
Telmisartan,Fatigue,Serious,0,3495,telmisartan,"telmisartan, hydrochlorothiazide , aodipine "
Telmisartan,Diarrhoea,Non-Serious,0,3334,telmisartan,"telmisartan, hydrochlorothiazide , aodipine "
Telmisartan,Dyspnoea,Serious,0,3221,telmisartan,"telmisartan, hydrochlorothiazide , aodipine "
Telmisartan,Vomiting,Serious,0.2,2586,telmisartan,"telmisartan, hydrochlorothiazide , aodipine "
Telmisartan,Headache,Serious,0,2564,telmisartan,"telmisartan, hydrochlorothiazide , aodipine "
Telmisartan,Dizziness,Serious,0.5,2477,telmisartan,"telmisartan, hydrochlorothiazide , aodipine "
Telmisartan,Pain,Serious,0.2,2437,telmisartan,"telmisartan, hydrochlorothiazide , aodipine "
Telmisartan,Malaise,Serious,0,2120,telmisartan,"telmisartan, hydrochlorothiazide , aodipine "
Telmisartan,Asthenia,Serious,0,2087,telmisartan,"telmisartan, hydrochlorothiazide , aodipine "
Telmisartan,Pneumonia,Serious,0.2,2085,telmisartan,"telmisartan, hydrochlorothiazide , aodipine "
Telmisartan,Pyrexia,Serious,0.2,2075,telmisartan,"telmisartan, hydrochlorothiazide , aodipine "
Telmisartan,Drug interaction,Serious,0,2027,telmisartan,"telmisartan, hydrochlorothiazide , aodipine "
Telmisartan,Fall,Serious,0.2,2026,telmisartan,"telmisartan, hydrochlorothiazide , aodipine "
Tenofovir,Drug ineffective,Serious,0,4225,tenofovir anhydrous,"biktarvy, atripla, norvir ,  triumeq, emtricitabine "
Tenofovir,Nausea,Serious,0.6,3636,tenofovir anhydrous,"biktarvy, atripla, norvir ,  triumeq, emtricitabine "
Tenofovir,Fatigue,Serious,0.3,3495,tenofovir anhydrous,"biktarvy, atripla, norvir ,  triumeq, emtricitabine "
Tenofovir,Diarrhoea,Serious,0.5,3334,tenofovir anhydrous,"biktarvy, atripla, norvir ,  triumeq, emtricitabine "
Tenofovir,Dyspnoea,Serious,0.7,3221,tenofovir anhydrous,"biktarvy, atripla, norvir ,  triumeq, emtricitabine "
Tenofovir,Vomiting,Serious,0.2,2586,tenofovir anhydrous,"biktarvy, atripla, norvir ,  triumeq, emtricitabine "
Tenofovir,Headache,Serious,0.2,2564,tenofovir anhydrous,"biktarvy, atripla, norvir ,  triumeq, emtricitabine "
Tenofovir,Dizziness,Serious,0.2,2477,tenofovir anhydrous,"biktarvy, atripla, norvir ,  triumeq, emtricitabine "
Tenofovir,Pain,Serious,0.3,2437,tenofovir anhydrous,"biktarvy, atripla, norvir ,  triumeq, emtricitabine "
Tenofovir,Malaise,Serious,0.5,2120,tenofovir anhydrous,"biktarvy, atripla, norvir ,  triumeq, emtricitabine "
Tenofovir,Asthenia,Serious,0.2,2087,tenofovir anhydrous,"biktarvy, atripla, norvir ,  triumeq, emtricitabine "
Tenofovir,Pneumonia,Serious,0.6,2085,tenofovir anhydrous,"biktarvy, atripla, norvir ,  triumeq, emtricitabine "
Tenofovir,Pyrexia,Serious,0.2,2075,tenofovir anhydrous,"biktarvy, atripla, norvir ,  triumeq, emtricitabine "
Tenofovir,Drug interaction,Serious,0,2027,tenofovir anhydrous,"biktarvy, atripla, norvir ,  triumeq, emtricitabine "
Tenofovir,Fall,Serious,0.1,2026,tenofovir anhydrous,"biktarvy, atripla, norvir ,  triumeq, emtricitabine "
Terazosin,Drug ineffective,Non-Serious,0,4225,terazosin hydrochloride anhydrous,"flomax , cialis , avodart , tadalafil , doxazosin , alfuzosin "
Terazosin,Nausea,Serious,0,3636,terazosin hydrochloride anhydrous,"flomax , cialis , avodart , tadalafil , doxazosin , alfuzosin "
Terazosin,Fatigue,Non-Serious,0,3495,terazosin hydrochloride anhydrous,"flomax , cialis , avodart , tadalafil , doxazosin , alfuzosin "
Terazosin,Diarrhoea,Serious,0,3334,terazosin hydrochloride anhydrous,"flomax , cialis , avodart , tadalafil , doxazosin , alfuzosin "
Terazosin,Dyspnoea,Non-Serious,0,3221,terazosin hydrochloride anhydrous,"flomax , cialis , avodart , tadalafil , doxazosin , alfuzosin "
Terazosin,Vomiting,Serious,1.8,2586,terazosin hydrochloride anhydrous,"flomax , cialis , avodart , tadalafil , doxazosin , alfuzosin "
Terazosin,Headache,Non-Serious,0,2564,terazosin hydrochloride anhydrous,"flomax , cialis , avodart , tadalafil , doxazosin , alfuzosin "
Terazosin,Dizziness,Serious,0,2477,terazosin hydrochloride anhydrous,"flomax , cialis , avodart , tadalafil , doxazosin , alfuzosin "
Terazosin,Pain,Serious,0,2437,terazosin hydrochloride anhydrous,"flomax , cialis , avodart , tadalafil , doxazosin , alfuzosin "
Terazosin,Malaise,Non-Serious,0,2120,terazosin hydrochloride anhydrous,"flomax , cialis , avodart , tadalafil , doxazosin , alfuzosin "
Terazosin,Asthenia,Non-Serious,0,2087,terazosin hydrochloride anhydrous,"flomax , cialis , avodart , tadalafil , doxazosin , alfuzosin "
Terazosin,Pneumonia,Serious,0.2,2085,terazosin hydrochloride anhydrous,"flomax , cialis , avodart , tadalafil , doxazosin , alfuzosin "
Terazosin,Pyrexia,Serious,1.8,2075,terazosin hydrochloride anhydrous,"flomax , cialis , avodart , tadalafil , doxazosin , alfuzosin "
Terazosin,Drug interaction,Serious,0.5,2027,terazosin hydrochloride anhydrous,"flomax , cialis , avodart , tadalafil , doxazosin , alfuzosin "
